Flight Information:
Launch Date:            	     	                       	Tuesday, 02 July 2019	     	                   	          	Launch Time:    	     	             	22:35:39  	          	        	End of Ascent:	     	         	00:53:32
Station name:           	     	                       	                     	     	                   	          	Number of sonde:	     	             	19002086
Ground values:
Pressure:               	     	                       	874.4 hPa            	     	                   	          	Temperature:    	     	             	16.4 ?C   	          	        	Humidity:     	     	         	12 %
Wind Direction:         	     	                       	235 ?                	     	                   	          	Wind Speed:     	     	             	3 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-71.063 ?            	     	                   	          	Latitude:       	     	             	-30.250 ? 	          	        	Altitude:     	     	         	1283 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                     	     	                   	          	
Events:
Highest Point:          	     	                       	58.1 hPa             	     	                   	          	19661 m
Tropopauses:            	     	                       	1.: 160.7 hPa        	     	                   	          	                	     	             	
Max Winds:              	     	                       	1.: 145.8 hPa        	     	                   	          	2.: 83.1 hPa    	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                   	Ws   	Wd                 	Long.     	Lat.            	Alt  	Geopot       	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[?C]                   	[%]                  	[m/s]	[?]                	[?]       	[?]             	[m]  	[m]          	          	          	[?C]    	[?C]          	[m/s]	[?]      	[?]     	[m]  	[kg/m3]
2157                    	141.7	-63.7                  	11                   	37.5 	240                	-70.861717	-29.998065      	14290	14239        	2296.951  	53.421    	-78.6   	-63.7         	6.4  	20.7     	035     	36473	0.235845
2158                    	141.6	-63.7                  	11                   	37.3 	240                	-70.861380	-29.997895      	14296	14245        	2297.894  	53.359    	-78.6   	-63.7         	6.4  	20.7     	035     	36508	0.235572
2159                    	141.4	-63.7                  	11                   	37.1 	240                	-70.861044	-29.997724      	14303	14252        	2298.838  	53.299    	-78.6   	-63.7         	6.4  	20.7     	035     	36542	0.235299
2160                    	141.3	-63.7                  	11                   	36.9 	240                	-70.860708	-29.997554      	14309	14258        	2299.798  	53.238    	-78.6   	-63.7         	6.4  	20.7     	035     	36576	0.235027
2161                    	141.2	-63.7                  	11                   	36.7 	240                	-70.860374	-29.997392      	14316	14264        	2300.745  	53.180    	-78.6   	-63.7         	6.4  	20.7     	035     	36609	0.234762
2162                    	141.0	-63.6                  	11                   	36.5 	240                	-70.860049	-29.997265      	14322	14271        	2301.659  	53.121    	-78.5   	-63.6         	6.2  	20.7     	035     	36639	0.234498
2163                    	140.9	-63.6                  	11                   	36.3 	241                	-70.859725	-29.997138      	14328	14277        	2302.574  	53.062    	-78.5   	-63.6         	6.2  	20.7     	035     	36669	0.234234
2164                    	140.7	-63.6                  	11                   	36.1 	241                	-70.859401	-29.997011      	14334	14283        	2303.491  	53.006    	-78.5   	-63.6         	6.2  	20.7     	035     	36698	0.233978
2165                    	140.6	-63.6                  	11                   	35.8 	241                	-70.859076	-29.996884      	14341	14289        	2304.413  	52.954    	-78.5   	-63.6         	6.2  	20.7     	035     	36728	0.233745
2166                    	140.4	-63.6                  	11                   	35.6 	241                	-70.858752	-29.996757      	14347	14295        	2305.335  	52.903    	-78.5   	-63.6         	6.2  	20.7     	035     	36758	0.233513
2167                    	140.3	-63.6                  	11                   	35.4 	241                	-70.858427	-29.996630      	14353	14301        	2306.257  	52.852    	-78.5   	-63.6         	6.2  	20.7     	035     	36788	0.233282
2168                    	140.2	-63.6                  	11                   	35.2 	241                	-70.858103	-29.996503      	14359	14308        	2307.195  	52.801    	-78.5   	-63.6         	6.2  	20.6     	035     	36818	0.233051
2169                    	140.0	-63.6                  	11                   	35.0 	241                	-70.857778	-29.996376      	14365	14314        	2308.118  	52.750    	-78.5   	-63.6         	6.2  	20.6     	035     	36847	0.232821
2170                    	139.9	-63.6                  	11                   	34.8 	241                	-70.857454	-29.996249      	14372	14320        	2309.040  	52.699    	-78.5   	-63.6         	6.2  	20.6     	035     	36877	0.232591
2171                    	139.7	-63.6                  	11                   	34.8 	241                	-70.857130	-29.996122      	14378	14326        	2309.963  	52.648    	-78.5   	-63.6         	6.2  	20.6     	035     	36907	0.232361
2172                    	139.6	-63.6                  	11                   	34.7 	242                	-70.856805	-29.995995      	14384	14332        	2310.886  	52.598    	-78.5   	-63.6         	6.2  	20.6     	035     	36937	0.232131
2173                    	139.5	-63.6                  	11                   	34.7 	242                	-70.856481	-29.995869      	14390	14339        	2311.807  	52.546    	-78.5   	-63.6         	6.2  	20.6     	035     	36967	0.231901
2174                    	139.3	-63.6                  	11                   	34.7 	242                	-70.856156	-29.995742      	14396	14345        	2312.728  	52.493    	-78.5   	-63.6         	6.2  	20.6     	035     	36997	0.231672
2175                    	139.2	-63.6                  	11                   	34.7 	243                	-70.855832	-29.995615      	14403	14351        	2313.664  	52.441    	-78.5   	-63.6         	6.2  	20.6     	035     	37027	0.231442
2176                    	139.0	-63.6                  	11                   	34.7 	243                	-70.855507	-29.995488      	14409	14357        	2314.585  	52.388    	-78.5   	-63.6         	6.2  	20.6     	035     	37056	0.231213
2177                    	138.9	-63.6                  	11                   	34.6 	243                	-70.855183	-29.995361      	14415	14363        	2315.506  	52.336    	-78.6   	-63.6         	6.2  	20.6     	035     	37086	0.230985
2178                    	138.8	-63.6                  	10                   	34.6 	244                	-70.854858	-29.995234      	14421	14369        	2316.430  	52.286    	-78.6   	-63.6         	6.2  	20.6     	035     	37116	0.230766
2179                    	138.6	-63.7                  	10                   	34.6 	244                	-70.854534	-29.995107      	14428	14376        	2317.358  	52.240    	-78.6   	-63.7         	6.2  	20.6     	035     	37146	0.230567
2180                    	138.5	-63.7                  	10                   	34.6 	244                	-70.854210	-29.994980      	14434	14382        	2318.285  	52.195    	-78.6   	-63.7         	6.2  	20.6     	035     	37176	0.230367
2181                    	138.3	-63.7                  	10                   	34.6 	245                	-70.853885	-29.994853      	14440	14388        	2319.213  	52.149    	-78.7   	-63.7         	6.2  	20.6     	035     	37206	0.230168
2182                    	138.2	-63.8                  	10                   	34.6 	245                	-70.853561	-29.994726      	14446	14394        	2320.141  	52.103    	-78.7   	-63.8         	6.2  	20.5     	036     	37236	0.229969
2183                    	138.1	-63.8                  	10                   	34.6 	245                	-70.853236	-29.994599      	14452	14400        	2321.085  	52.058    	-78.8   	-63.8         	6.2  	20.5     	036     	37266	0.229770
2184                    	137.9	-63.8                  	10                   	34.6 	245                	-70.852912	-29.994472      	14459	14406        	2322.013  	52.013    	-78.8   	-63.8         	6.2  	20.5     	036     	37296	0.229572
2185                    	137.8	-63.9                  	10                   	34.6 	246                	-70.852587	-29.994345      	14465	14413        	2322.941  	51.967    	-78.8   	-63.9         	6.2  	20.5     	036     	37326	0.229373
2186                    	137.6	-63.9                  	10                   	34.5 	246                	-70.852263	-29.994218      	14471	14419        	2323.869  	51.922    	-78.9   	-63.9         	6.2  	20.5     	036     	37356	0.229175
2187                    	137.5	-63.9                  	10                   	34.5 	246                	-70.851939	-29.994091      	14477	14425        	2324.798  	51.877    	-78.9   	-63.9         	6.2  	20.5     	036     	37386	0.228976
2188                    	137.4	-63.9                  	10                   	34.5 	247                	-70.851614	-29.993964      	14483	14431        	2325.727  	51.833    	-78.9   	-63.9         	6.2  	20.5     	036     	37416	0.228778
2189                    	137.2	-64.0                  	10                   	34.5 	247                	-70.851290	-29.993837      	14490	14437        	2326.656  	51.789    	-78.9   	-64.0         	6.2  	20.5     	036     	37446	0.228580
2190                    	137.1	-64.0                  	10                   	34.5 	247                	-70.850965	-29.993710      	14496	14444        	2327.601  	51.745    	-79.0   	-64.0         	6.2  	20.5     	036     	37476	0.228383
2191                    	137.0	-64.0                  	10                   	34.6 	247                	-70.850641	-29.993583      	14502	14450        	2328.537  	51.707    	-79.0   	-64.0         	6.2  	20.5     	036     	37506	0.228215
2192                    	136.8	-64.1                  	10                   	34.6 	248                	-70.850316	-29.993456      	14508	14456        	2329.473  	51.670    	-79.0   	-64.1         	6.2  	20.5     	036     	37536	0.228048
2193                    	136.7	-64.1                  	10                   	34.6 	248                	-70.849979	-29.993336      	14514	14461        	2330.254  	51.634    	-79.1   	-64.1         	5.3  	20.5     	036     	37566	0.227888
2194                    	136.6	-64.1                  	10                   	34.7 	248                	-70.849637	-29.993217      	14519	14466        	2331.003  	51.599    	-79.1   	-64.1         	4.9  	20.5     	036     	37595	0.227729
2195                    	136.5	-64.2                  	10                   	34.7 	248                	-70.849295	-29.993099      	14523	14471        	2331.737  	51.563    	-79.1   	-64.2         	4.9  	20.4     	036     	37625	0.227569
2196                    	136.4	-64.2                  	10                   	34.7 	248                	-70.848953	-29.992980      	14528	14476        	2332.471  	51.528    	-79.2   	-64.2         	4.9  	20.4     	036     	37655	0.227410
2197                    	136.3	-64.2                  	10                   	34.8 	248                	-70.848611	-29.992862      	14533	14481        	2333.208  	51.496    	-79.2   	-64.2         	4.9  	20.4     	036     	37685	0.227269
2198                    	136.2	-64.3                  	10                   	34.8 	248                	-70.848268	-29.992743      	14538	14486        	2333.946  	51.465    	-79.2   	-64.3         	4.9  	20.4     	036     	37715	0.227128
2199                    	136.0	-64.3                  	10                   	34.8 	248                	-70.847926	-29.992625      	14543	14490        	2334.684  	51.433    	-79.3   	-64.3         	4.9  	20.4     	036     	37745	0.226987
2200                    	135.9	-64.4                  	10                   	34.8 	248                	-70.847584	-29.992506      	14548	14495        	2335.422  	51.402    	-79.3   	-64.4         	4.9  	20.4     	036     	37774	0.226846
2201                    	135.8	-64.4                  	10                   	34.9 	248                	-70.847242	-29.992388      	14553	14500        	2336.160  	51.370    	-79.3   	-64.4         	4.9  	20.4     	036     	37804	0.226705
2202                    	135.7	-64.4                  	10                   	34.9 	248                	-70.846900	-29.992269      	14558	14505        	2336.898  	51.339    	-79.4   	-64.4         	4.9  	20.4     	036     	37834	0.226564
